file_names,num_rows,num_cols
/user/bigdata/nyc_open_data/xgse-vmv6.json,12,22
/user/bigdata/nyc_open_data/xi7c-iiu2.json,59,8
/user/bigdata/nyc_open_data/xj6i-rnxp.json,11,14
/user/bigdata/nyc_open_data/xjcm-e5uy.json,875,16
/user/bigdata/nyc_open_data/xjfq-wh2d.json,177101,7
/user/bigdata/nyc_open_data/xjur-zbxw.json,476,5
/user/bigdata/nyc_open_data/xk6g-r83g.json,243,6
/user/bigdata/nyc_open_data/xkkx-md5q.json,350,16
/user/bigdata/nyc_open_data/xnje-s6zf.json,66,2
/user/bigdata/nyc_open_data/xnpc-vebg.json,6,13
/user/bigdata/nyc_open_data/xp25-gxux.json,221,24
/user/bigdata/nyc_open_data/xpcf-tg2m.json,17,7
/user/bigdata/nyc_open_data/xqmg-7z3j.json,5674,17
/user/bigdata/nyc_open_data/xsmd-g5j6.json,30881,24
/user/bigdata/nyc_open_data/xt3u-h44z.json,14,7
/user/bigdata/nyc_open_data/xubg-57si.json,44002,36
/user/bigdata/nyc_open_data/xw3c-8982.json,2951,7
/user/bigdata/nyc_open_data/xwxx-rnki.json,806851,7
/user/bigdata/nyc_open_data/xx2p-4jnq.json,55,18
/user/bigdata/nyc_open_data/xx67-kt59.json,376013,18
/user/bigdata/nyc_open_data/xx92-6788.json,85297,17
/user/bigdata/nyc_open_data/xxf6-krb6.json,114,9
/user/bigdata/nyc_open_data/xxjs-y9yk.json,11,15
/user/bigdata/nyc_open_data/xywu-7bv9.json,6,22
/user/bigdata/nyc_open_data/xzj8-i3jk.json,1229383,18
/user/bigdata/nyc_open_data/xzy8-qqgf.json,484,20
/user/bigdata/nyc_open_data/y3ea-en4q.json,1956,5
/user/bigdata/nyc_open_data/y3gq-zv28.json,112,5
/user/bigdata/nyc_open_data/y43c-5n92.json,1153,10
/user/bigdata/nyc_open_data/y4fw-iqfr.json,6241,21
/user/bigdata/nyc_open_data/y4yc-78a4.json,4,2
/user/bigdata/nyc_open_data/y52e-hp89.json,1159,5
/user/bigdata/nyc_open_data/y6fv-k6p7.json,5385,3
/user/bigdata/nyc_open_data/y7z5-rhh5.json,139,4
/user/bigdata/nyc_open_data/y8bm-tzs3.json,64228,16
/user/bigdata/nyc_open_data/yanz-4hj5.json,13,7
/user/bigdata/nyc_open_data/yayv-apxh.json,1493,20
/user/bigdata/nyc_open_data/ybcb-4665.json,47598,17
/user/bigdata/nyc_open_data/yczb-msz7.json,28,15
/user/bigdata/nyc_open_data/ydbx-4ufw.json,508,5
/user/bigdata/nyc_open_data/ye3c-m4ga.json,570491,7
/user/bigdata/nyc_open_data/yeba-ynb5.json,1743,237
/user/bigdata/nyc_open_data/yggg-xf4b.json,47,3
/user/bigdata/nyc_open_data/yhdx-itry.json,134,10
/user/bigdata/nyc_open_data/yhfh-vyns.json,1568,16
/user/bigdata/nyc_open_data/yhuu-4pt3.json,8345,20
/user/bigdata/nyc_open_data/yid9-y2bb.json,30,13
/user/bigdata/nyc_open_data/yiet-hu2w.json,350,16
/user/bigdata/nyc_open_data/yig9-9zum.json,1219,17
/user/bigdata/nyc_open_data/yiqb-mq9h.json,59,5
/user/bigdata/nyc_open_data/yizy-365y.json,15,3
/user/bigdata/nyc_open_data/yj3u-pw36.json,13,13
/user/bigdata/nyc_open_data/yjbz-vif8.json,11,16
/user/bigdata/nyc_open_data/yjnr-kh6n.json,2,2
/user/bigdata/nyc_open_data/yjsf-89ae.json,84,15
/user/bigdata/nyc_open_data/yjub-udmw.json,3014,29
/user/bigdata/nyc_open_data/yk6f-pa7p.json,63,1
/user/bigdata/nyc_open_data/ykvb-493p.json,2928,10
/user/bigdata/nyc_open_data/ykx2-pdw8.json,975,45
/user/bigdata/nyc_open_data/ym2h-u9dt.json,824663,6
/user/bigdata/nyc_open_data/ymhw-9cz9.json,78,15
/user/bigdata/nyc_open_data/ymvu-4x4s.json,247,3
/user/bigdata/nyc_open_data/ynau-kwze.json,85424,17
/user/bigdata/nyc_open_data/ypbd-r4kg.json,13,35
/user/bigdata/nyc_open_data/ypm7-drwf.json,875,16
/user/bigdata/nyc_open_data/yqkf-i7a4.json,162,17
/user/bigdata/nyc_open_data/yrf7-4wry.json,329,69
/user/bigdata/nyc_open_data/yu9n-iqyk.json,28465,16
/user/bigdata/nyc_open_data/yuzm-c784.json,67639,16
/user/bigdata/nyc_open_data/yv6j-r66f.json,249,4
/user/bigdata/nyc_open_data/yz7z-iupz.json,2688,16
/user/bigdata/nyc_open_data/z4hj-p6bi.json,114,9
/user/bigdata/nyc_open_data/zcqs-4wtn.json,9,7
/user/bigdata/nyc_open_data/zkky-n5j3.json,4460,15
/user/bigdata/nyc_open_data/zmut-au2w.json,78,17
/user/bigdata/nyc_open_data/zpd4-gad8.json,420,16
/user/bigdata/nyc_open_data/zs4w-c9cd.json,55095,16
/user/bigdata/nyc_open_data/zt9s-n5aj.json,460,6
/user/bigdata/nyc_open_data/zwt9-6u9n.json,15,7
